lng,lat,avg_tmpr_c,wthr_date,city,country
9.198,45.463,18.06,2022-09-11,Milan,IT
9.203,45.478,18.31,2022-09-11,Milan,IT
-0.190,51.536,14.09,2022-09-02,London,GB
-0.136,51.510,14.35,2022-09-02,London,GB
-84.964,33.042,18.97,2021-10-08,Lagrange,US
9.202,45.488,25.19,2022-08-16,Milan,IT
8.812,45.541,16.62,2022-09-10,Washington,US
9.221,45.501,12.70,2021-10-15,Milan,IT
-72.962,43.594,16.64,2022-08-06,Rutland,US
-0.119,51.512,13.96,2022-09-02,London,GB
9.206,45.500,24.09,2022-08-05,Milan,IT
-0.279,51.561,8.69,2021-10-09,London,GB
2.349,48.852,8.29,2021-10-08,Paris,FR
2.349,48.878,10.78,2021-10-30,Paris,FR
2.353,48.868,17.53,2022-09-28,Paris,FR
2.286,48.880,17.60,2022-08-17,Paris,FR
2.330,48.859,17.93,2022-08-17,Paris,FR
4.835,52.387,18.61,2022-08-26,Amsterdam,NL
2.352,48.864,8.22,2021-10-08,Paris,FR
2.286,48.876,9.83,2021-10-18,Paris,FR
-88.049,44.490,20.92,2022-08-18,Green Bay,US
-111.725,45.349,19.61,2022-09-09,Ennis,US
2.415,48.855,10.36,2021-10-02,Vincennes,FR
9.189,45.465,12.13,2021-10-15,Milan,IT
-101.474,36.690,24.00,2021-10-16,Guymon,US
-98.710,29.414,29.71,2022-08-19,San Antonio,US
9.195,45.470,13.94,2022-09-19,Milan,IT
-0.152,51.513,15.74,2022-08-06,London,GB
-120.115,34.665,19.02,2022-09-07,Los Olivos,US
2.346,48.876,17.48,2022-09-28,Paris,FR
2.346,48.839,19.32,2022-08-14,Paris,FR
2.000,41.667,15.04,2022-09-20,Barcelona,ES
2.286,48.878,9.83,2021-10-18,Paris,FR
4.898,52.377,17.31,2022-08-10,Amsterdam,NL
-122.276,38.315,20.53,2022-08-21,Napa,US
-88.861,44.276,13.43,2022-09-01,Fremont,US
-0.226,51.505,15.65,2022-08-06,London,GB
-0.146,51.514,13.56,2022-09-02,London,GB
-0.078,51.521,15.76,2022-08-06,London,GB
2.321,48.869,8.10,2021-10-12,Paris,FR
-0.148,51.505,12.55,2021-10-15,London,GB
-0.119,51.511,7.96,2021-10-09,London,GB
2.286,48.880,6.89,2021-10-21,Paris,FR
2.341,48.862,17.81,2022-08-17,Paris,FR
2.313,48.882,17.70,2022-08-17,Paris,FR
-83.121,34.445,24.98,2022-08-01,Lavonia,US
9.155,45.490,12.21,2021-10-15,Milan,IT
2.338,48.881,6.79,2021-10-21,Paris,FR
9.197,45.477,11.87,2021-10-15,Milan,IT
2.167,41.393,24.96,2022-08-26,Barcelona,ES
-0.125,51.523,10.81,2022-09-18,London,GB
2.330,48.857,17.93,2022-08-13,Paris,FR
2.308,48.854,17.25,2022-08-13,Paris,FR
-105.870,37.654,16.14,2022-08-30,Mosca,US
2.304,48.866,8.70,2021-10-08,Paris,FR
9.213,45.527,12.75,2021-10-15,Milan,IT
2.289,48.865,17.91,2022-08-13,Paris,FR
-82.866,42.623,12.50,2022-09-29,Clinton Township,US
-79.947,37.256,12.85,2021-10-12,Roanoke,US
-70.262,41.657,14.91,2021-10-01,West Yarmouth,US
-76.331,40.057,14.43,2021-09-30,Lancaster,US
2.331,48.855,19.75,2022-08-14,Paris,FR
2.341,48.862,10.32,2021-10-02,Paris,FR
-68.810,44.791,14.71,2021-10-06,Bangor,US
2.343,48.875,17.57,2022-08-17,Paris,FR
-97.973,35.505,14.31,2021-10-29,El Reno,US
-156.458,20.763,25.84,2022-08-23,Kihei,US
-0.192,51.499,15.56,2022-08-17,London,GB
2.361,48.871,10.39,2021-10-30,Paris,FR
2.293,48.878,16.64,2022-09-03,Paris,FR
-0.088,51.505,16.88,2022-08-24,London,GB
4.898,52.377,18.68,2022-08-03,Amsterdam,NL
2.288,48.866,17.59,2022-08-13,Paris,FR
-73.834,42.718,2.95,2021-10-24,Albany,US
2.347,48.850,17.83,2022-09-28,Paris,FR
-71.071,42.346,8.73,2021-10-28,Boston,US
-96.612,33.509,26.29,2022-08-08,Howe,US
-92.591,36.382,18.35,2021-10-27,Bull Shoals,US
-70.815,42.902,7.71,2021-10-10,Hampton,US
9.224,45.487,14.53,2022-09-19,Milan,IT
-71.196,43.578,19.55,2022-08-04,Wolfeboro,US
-122.683,45.521,29.56,2022-08-02,Portland,US
-93.228,37.209,21.56,2022-08-26,Springfield,US
-78.052,33.953,23.12,2022-09-05,Southport,US
-0.155,51.508,15.42,2022-08-06,London,GB
4.897,52.366,18.59,2022-08-03,Amsterdam,NL
2.338,48.853,17.93,2022-08-17,Paris,FR
-110.935,32.125,26.73,2022-08-12,Tucson,US
9.191,45.465,12.33,2021-10-05,Milan,IT
2.380,48.850,18.43,2022-09-28,Paris,FR
2.335,48.865,18.64,2022-09-28,Paris,FR
2.321,48.835,8.38,2021-10-08,Paris,FR
-78.052,33.953,21.59,2021-10-17,Southport,US
2.327,48.877,9.36,2021-10-18,Paris,FR
2.338,48.852,10.90,2021-10-02,Paris,FR
-0.146,51.540,8.29,2021-10-09,London,GB
-0.138,51.524,13.94,2022-09-22,London,GB
-0.144,51.508,15.95,2022-08-06,London,GB
-71.853,42.546,3.02,2021-10-30,Fitchburg,US
-86.212,42.621,22.19,2022-08-05,Fennville,US
9.078,45.472,17.65,2022-09-02,Milan,IT
9.183,45.468,10.72,2021-10-23,Milan,IT
2.288,48.833,17.80,2022-09-28,Paris,FR
-0.169,51.496,14.84,2022-08-05,London,GB
-0.229,51.493,15.17,2022-08-05,London,GB
-96.253,41.097,16.05,2021-10-28,Gretna,US
-0.137,51.499,16.48,2022-07-31,London,GB
-109.950,34.135,17.69,2022-08-01,Pinetop,US
-89.066,44.750,24.65,2022-09-21,Tigerton,US
-0.134,51.499,14.45,2022-08-05,London,GB
2.329,48.818,17.88,2022-09-28,Paris,FR
-0.119,51.511,12.33,2021-10-15,London,GB
2.341,48.864,10.96,2021-10-02,Paris,FR
2.123,41.403,17.46,2021-10-27,Barcelona,ES
9.204,45.479,25.51,2022-08-16,Milan,IT
2.330,48.857,10.66,2021-10-02,Paris,FR
2.288,48.833,17.60,2022-08-13,Paris,FR
-76.151,39.972,20.04,2022-08-25,Strasburg,US
2.326,48.835,18.79,2022-09-28,Paris,FR
2.149,41.394,24.55,2022-08-26,Barcelona,ES
-0.126,51.520,16.62,2022-08-24,London,GB
-87.883,42.033,25.13,2022-08-20,Des Plaines,US
9.166,45.499,25.87,2022-08-16,Milan,IT
-80.166,41.143,16.40,2022-09-02,Mercer,US
2.304,48.862,17.94,2022-08-17,Paris,FR
4.897,52.366,14.02,2022-08-30,Amsterdam,NL
2.168,41.391,24.45,2022-08-26,Barcelona,ES
28.978,41.012,18.48,2022-09-26,Naples,US
-84.467,33.897,20.65,2021-10-05,Atlanta,US
2.302,48.869,16.95,2022-09-03,Paris,FR
9.159,45.466,23.90,2022-08-05,Milan,IT
-75.626,40.362,23.18,2022-09-19,Exton,US
2.328,48.872,7.53,2021-10-21,Paris,FR
-94.357,38.903,14.70,2021-10-29,Lees Summit,US
2.319,48.873,7.35,2021-10-21,Paris,FR
2.370,48.849,8.48,2021-10-08,Paris,FR
16.406,48.151,8.35,2021-10-29,Vienna,AT
-0.206,51.457,15.85,2022-07-31,London,GB
2.334,48.850,10.99,2021-10-02,Paris,FR
-84.607,43.377,18.81,2022-08-26,Alma,US
2.316,48.844,18.67,2022-09-28,Paris,FR
2.317,48.875,6.74,2021-10-21,Paris,FR
-0.076,51.524,8.63,2021-10-09,London,GB
-92.632,41.296,23.65,2022-08-18,Oskaloosa,US
2.283,48.866,19.64,2022-08-14,Paris,FR
-110.909,32.224,24.86,2021-10-25,Tucson,US
6.540,45.314,5.94,2022-09-20,Lebanon,US
2.285,48.857,18.61,2022-09-28,Paris,FR
-84.189,39.850,12.06,2021-10-26,Dayton,US
-0.160,51.516,15.70,2022-08-06,London,GB
2.308,48.873,9.40,2021-10-18,Paris,FR
-76.734,38.943,15.55,2022-09-09,Bowie,US
-84.085,36.163,24.30,2022-09-21,Clinton,US
16.345,48.159,9.52,2022-09-18,Vienna,AT
2.309,48.872,10.30,2021-10-30,Paris,FR
2.305,48.869,8.46,2021-10-12,Paris,FR
-0.080,51.527,14.39,2022-09-02,London,GB
9.143,45.467,24.10,2022-08-05,Milan,IT
4.935,52.371,15.21,2022-09-06,Amsterdam,NL
-92.169,32.510,23.57,2021-10-16,West Monroe,US
-97.526,35.480,28.07,2022-08-19,Oklahoma City,US
-97.959,26.172,26.83,2021-10-06,Weslaco,US
-103.535,43.944,6.01,2021-10-22,Hill City,US
-0.082,51.515,17.04,2022-08-24,London,GB
2.370,48.849,11.04,2021-10-02,Paris,FR
2.316,48.873,17.57,2022-08-17,Paris,FR
2.309,48.872,17.91,2022-08-17,Paris,FR
2.341,48.875,9.67,2021-10-18,Paris,FR
-93.080,39.766,24.29,2022-09-24,Brookfield,US
2.340,48.855,18.97,2022-08-14,Paris,FR
9.199,45.484,25.84,2022-08-16,Milan,IT
2.379,48.861,7.09,2021-10-22,Paris,FR
-119.693,34.410,20.61,2021-10-18,Santa Barbara,US
-0.142,51.509,11.60,2021-10-15,London,GB
-0.159,51.494,16.18,2022-08-17,London,GB
2.335,48.856,17.69,2022-08-13,Paris,FR
-75.976,36.855,26.71,2022-08-19,Virginia Beach,US
9.188,45.463,11.99,2021-10-05,Milan,IT
2.328,48.880,17.31,2022-09-28,Paris,FR
9.194,45.473,14.02,2022-09-19,Milan,IT
2.303,48.869,7.30,2021-10-21,Paris,FR
-75.978,36.860,26.39,2022-08-19,Virginia Beach,US
-89.025,40.481,7.15,2021-10-20,Bloomington,US
2.341,48.875,8.08,2021-10-12,Paris,FR
9.194,45.467,22.19,2022-08-13,Milan,IT
2.332,48.866,18.21,2022-08-17,Paris,FR
-99.126,41.782,21.34,2022-09-01,Burwell,US
-0.057,51.515,13.93,2022-09-22,London,GB
-121.901,36.584,13.15,2021-10-09,Monterey,US
2.284,48.880,17.70,2022-09-28,Paris,FR
-0.122,51.520,10.41,2022-09-18,London,GB
-0.319,51.514,14.38,2022-09-02,London,GB
-90.162,46.463,15.56,2022-08-26,Ironwood,US
2.336,48.882,7.91,2021-10-12,Paris,FR
-0.155,51.510,14.03,2022-09-02,London,GB
9.206,45.476,18.23,2022-09-11,Milan,IT
2.291,48.870,10.21,2021-10-30,Paris,FR
-0.138,51.512,12.28,2021-10-15,London,GB
-76.298,39.989,19.51,2022-08-05,Lancaster,US
2.336,48.854,19.38,2022-08-14,Paris,FR
-122.289,38.283,20.59,2022-09-07,Napa,US
-75.156,39.955,20.29,2021-10-20,Philadelphia,US
-114.577,35.144,25.48,2021-10-29,Laughlin,US
2.344,48.853,7.19,2021-10-22,Paris,FR
2.353,48.830,17.29,2022-08-13,Paris,FR
-121.792,36.684,13.45,2021-10-09,Marina,US
-97.959,26.172,27.38,2022-09-26,Weslaco,US
9.183,45.468,13.84,2022-09-19,Milan,IT
2.337,48.882,17.83,2022-08-17,Paris,FR
2.332,48.864,10.96,2021-10-02,Paris,FR
-99.126,41.782,27.62,2022-09-21,Burwell,US
2.353,48.830,11.42,2021-10-26,Paris,FR
-93.509,44.801,19.52,2022-09-01,Shakopee,US
-81.918,40.554,20.10,2022-08-29,Millersburg,US
2.321,48.870,17.51,2022-09-28,Paris,FR
-119.936,39.244,9.55,2022-09-25,Incline Village,US
-0.107,51.508,13.57,2022-09-02,London,GB
-0.170,51.542,14.26,2022-09-22,London,GB
-75.976,36.855,24.32,2022-09-14,Virginia Beach,US
-112.183,33.539,32.53,2022-08-02,Glendale,US
2.328,48.872,17.53,2022-09-28,Paris,FR
-83.462,35.420,14.48,2021-10-10,Bryson City,US
-84.128,36.920,11.05,2021-10-24,Corbin,US
9.188,45.463,18.41,2022-09-11,Milan,IT
-73.939,42.764,17.85,2022-08-07,Schenectady,US
-100.757,41.135,19.07,2022-09-17,North Platte,US
-0.139,51.514,8.47,2021-10-09,London,GB
9.203,45.483,18.26,2022-09-11,Milan,IT
2.299,48.882,9.07,2021-10-18,Paris,FR
2.340,48.832,17.90,2022-08-13,Paris,FR
-105.860,37.471,11.21,2021-10-28,Alamosa,US
2.290,48.838,18.34,2022-09-28,Paris,FR
-86.653,36.305,16.15,2022-09-12,Hendersonville,US
-80.367,25.579,26.41,2022-09-21,Miami,US
2.164,41.394,16.88,2021-10-27,Barcelona,ES
-118.993,37.643,8.81,2021-10-11,Mammoth Lakes,US
4.894,52.371,16.78,2022-08-10,Amsterdam,NL
-83.619,41.375,23.80,2022-07-31,Bowling Green,US
-97.973,35.505,22.96,2021-10-03,El Reno,US
9.204,45.486,12.45,2021-10-15,Milan,IT
2.410,48.847,8.24,2021-10-08,Paris 12,FR
2.338,48.851,10.88,2021-10-02,Paris,FR
-79.932,40.453,5.46,2021-10-25,Pittsburgh,US
-118.421,33.998,16.01,2021-10-30,Los Angeles,US
-88.077,44.476,20.88,2022-08-18,Green Bay,US
2.332,48.866,11.76,2021-10-26,Paris,FR
-92.011,43.561,5.68,2021-10-25,Harmony,US
-76.298,39.989,15.55,2022-09-10,Lancaster,US
9.199,45.479,22.04,2022-08-13,Milan,IT
-93.057,34.498,23.90,2022-08-01,Hot Springs National Park,US
2.343,48.873,8.66,2021-10-12,Paris,FR
2.296,48.849,10.99,2021-10-02,Paris,FR
-104.442,36.910,14.91,2022-08-07,Raton,US
2.330,48.885,17.32,2022-09-03,Paris,FR
4.844,52.368,18.23,2022-08-03,Amsterdam,NL
2.160,41.388,24.47,2022-08-26,Barcelona,ES
9.161,45.491,12.22,2021-10-15,Milan,IT
-97.393,27.797,31.27,2022-08-17,Corpus Christi,US
2.339,48.852,10.60,2021-10-02,Paris,FR
2.301,48.861,8.90,2021-10-08,Paris,FR
9.191,45.466,11.00,2021-10-23,Milan,IT
-122.683,45.521,12.71,2021-10-14,Portland,US
-112.183,33.539,27.75,2022-09-29,Glendale,US
9.142,45.495,11.04,2021-10-23,Milan,IT
2.344,48.860,10.57,2021-10-02,Paris,FR
-93.612,33.684,25.65,2022-09-21,Hope,US
2.325,48.871,17.67,2022-08-17,Paris,FR
-0.158,51.518,15.74,2022-08-06,London,GB
2.321,48.880,10.65,2021-10-30,Paris,FR
-0.124,51.520,17.57,2022-08-24,London,GB
-0.157,51.493,13.16,2022-09-19,London,GB
-0.278,51.492,15.98,2022-08-17,London,GB
2.145,41.400,24.90,2022-08-26,Barcelona,ES
-97.850,28.794,29.91,2022-08-20,Kenedy,US
-95.900,34.719,25.98,2022-08-03,Kiowa,US
-87.883,42.033,14.94,2022-09-29,Des Plaines,US
-88.566,39.141,20.81,2022-08-08,Effingham,US
-84.981,35.964,19.41,2022-08-23,Crossville,US
2.317,48.875,8.79,2021-10-12,Paris,FR
-122.311,37.915,22.58,2022-08-26,El Cerrito,US
2.175,41.385,24.79,2022-08-26,Barcelona,ES
-68.771,44.569,11.75,2021-10-17,Bucksport,US
2.306,48.838,19.09,2022-08-14,Paris,FR
-89.914,38.735,18.10,2021-09-30,Troy,US
2.334,48.885,17.16,2022-09-03,Paris,FR
-84.108,37.145,17.83,2022-09-13,London,US
-0.077,51.511,14.25,2022-09-22,London,GB
2.366,48.867,8.67,2021-10-12,Paris,FR
-0.132,51.510,15.80,2022-08-06,London,GB
2.345,48.846,8.68,2021-10-08,Paris,FR
2.333,48.865,8.32,2021-10-08,Paris,FR
-88.967,42.274,15.83,2021-09-30,Rockford,US
-86.062,35.461,23.12,2022-08-10,Manchester,US
2.298,48.869,16.54,2022-09-03,Paris,FR
2.315,48.838,18.54,2022-09-28,Paris,FR
-104.993,39.915,13.28,2022-09-15,Denver,US
-0.132,51.510,10.28,2022-09-18,London,GB
2.325,48.876,7.52,2021-10-21,Paris,FR
2.352,48.845,18.17,2022-08-17,Paris,FR
-0.186,51.512,17.27,2022-08-24,London,GB
-84.716,33.751,20.60,2021-10-05,Douglasville,US
2.356,48.879,10.90,2021-10-30,Paris,FR
9.189,45.465,23.70,2022-08-30,Milan,IT
-77.393,37.230,22.32,2022-08-25,Petersburg,US
-0.146,51.490,16.29,2022-07-31,London,GB
2.326,48.867,11.75,2021-10-26,Paris,FR
2.279,48.833,18.66,2022-09-28,Paris,FR
-0.283,51.527,10.59,2022-09-18,London,GB
2.326,48.847,6.76,2021-10-22,Paris,FR
2.326,48.867,7.37,2021-10-22,Paris,FR
-88.703,37.161,25.12,2022-08-21,Metropolis,US
-75.082,38.717,22.85,2022-09-22,Rehoboth Beach,US
2.342,48.850,17.82,2022-08-13,Paris,FR
-0.192,51.537,13.42,2022-09-02,London,GB
9.203,45.483,10.46,2021-10-23,Milan,IT
2.304,48.876,17.37,2022-09-03,Paris,FR
2.366,48.864,19.13,2022-08-14,Paris,FR
2.357,48.858,19.43,2022-08-14,Paris,FR
2.279,48.846,19.55,2022-08-14,Paris,FR
2.346,48.876,9.71,2021-10-18,Paris,FR
9.187,45.464,25.60,2022-08-16,Milan,IT
4.896,52.359,16.31,2022-08-07,Amsterdam,NL
-71.428,41.844,17.64,2022-09-06,Providence,US
9.207,45.474,14.37,2022-09-19,Milan,IT
-0.126,51.507,11.94,2021-10-15,London,GB
2.289,48.869,7.14,2021-10-21,Paris,FR
-102.336,46.375,9.40,2022-09-16,Mott,US
-87.021,34.578,24.81,2021-10-04,Decatur,US
4.886,52.356,16.58,2022-08-07,Amsterdam,NL
2.343,48.875,17.21,2022-09-03,Paris,FR
-87.940,43.559,16.02,2021-10-10,Random Lake,US
-0.128,51.529,14.63,2022-09-22,London,GB
-0.181,51.514,11.99,2021-10-15,London,GB
-0.088,51.516,16.80,2022-08-24,London,GB
-87.937,42.008,25.91,2022-09-19,Elk Grove Village,US
-0.150,51.517,13.85,2022-09-22,London,GB
-0.176,51.516,16.72,2022-08-24,Paddington,GB
-105.870,37.654,7.67,2021-10-27,Mosca,US
-0.121,51.491,10.22,2021-10-11,London,GB
2.330,48.866,10.58,2021-10-02,Paris,FR
-0.083,51.526,12.27,2021-10-15,London,GB
9.192,45.458,10.92,2021-10-23,Milan,IT
-84.467,33.897,21.80,2022-09-02,Atlanta,US
2.354,48.868,17.15,2022-09-03,Paris,FR
4.825,52.342,19.12,2022-08-02,Amsterdam,NL
-91.217,46.085,16.32,2022-08-26,Hayward,US
-84.267,39.184,18.63,2021-10-11,Milford,US
-91.988,37.461,13.78,2021-10-08,Licking,US
-0.161,51.515,13.93,2022-09-22,London,GB
2.178,41.385,24.19,2022-08-26,Barcelona,ES
2.287,48.878,17.00,2022-09-03,Paris,FR
-76.548,38.976,14.89,2021-10-15,Annapolis,US
2.354,48.877,7.16,2021-10-21,Paris,FR
-0.033,51.504,11.85,2021-10-15,London,GB
-97.061,44.892,20.08,2022-08-08,Watertown,US
-83.720,32.813,24.12,2021-10-02,Macon,US
4.874,52.351,16.54,2022-08-10,Amsterdam,NL
-79.714,40.446,21.55,2022-08-13,Pittsburgh,US
-0.183,51.519,14.54,2022-09-22,London,GB
-93.291,44.769,20.22,2022-09-01,Burnsville,US
-104.867,39.409,16.57,2022-09-21,Castle Rock,US
-94.683,39.309,22.27,2022-08-24,Kansas City,US
2.330,48.841,17.78,2022-08-17,Paris,FR
-83.891,43.597,18.88,2022-09-17,Bay City,US
2.329,48.818,8.53,2021-10-08,Paris,FR
-122.714,38.346,15.02,2022-08-15,Rohnert Park,US
2.361,48.864,7.53,2021-10-22,Paris,FR
2.310,48.859,9.16,2021-10-08,Paris,FR
-77.072,38.895,11.79,2021-10-09,Arlington,US
-0.181,51.513,12.27,2021-10-15,London,GB
2.353,48.830,9.02,2021-10-08,Paris,FR
9.189,45.465,23.83,2022-08-30,Milan,IT
9.181,45.462,18.28,2022-09-11,Milan,IT
-0.192,51.492,14.72,2022-08-05,London,GB
-104.618,38.321,23.71,2022-09-12,Pueblo,US
-114.146,32.673,27.06,2022-09-15,Wellton,US
-0.144,51.491,14.70,2022-08-05,London,GB
-89.799,35.036,12.74,2021-10-20,Memphis,US
2.341,48.864,18.07,2022-08-13,Paris,FR
-104.868,38.880,8.27,2022-08-01,Colorado Springs,US
-83.015,40.115,17.12,2022-08-24,Columbus,US
2.405,48.843,7.01,2021-10-22,Paris,FR
4.897,52.378,18.19,2022-08-03,Amsterdam,NL
2.297,48.869,8.49,2021-10-12,Paris,FR
-94.684,39.307,20.76,2021-10-27,Kansas City,US
-0.176,51.516,13.90,2022-09-02,Paddington,GB
9.185,45.467,17.67,2022-09-11,Milan,IT
-0.138,51.499,10.21,2021-10-11,London,GB
2.357,48.876,9.82,2021-10-18,Paris,FR
2.337,48.867,17.52,2022-08-17,Paris,FR
2.324,48.840,7.51,2021-10-22,Paris,FR
9.198,45.485,25.76,2022-08-16,Milan,IT
9.239,45.491,23.99,2022-08-05,Milan,IT
4.916,52.361,18.86,2022-08-02,Amsterdam,NL
-102.902,31.592,20.61,2021-10-26,Monahans,US
2.170,41.379,24.68,2022-08-26,Barcelona,ES
-0.157,51.521,11.70,2021-10-15,London,GB
2.178,41.392,16.93,2021-10-27,Barcelona,ES
2.335,48.872,10.52,2021-10-30,Paris,FR
9.185,45.467,10.76,2021-10-23,Milan,IT
-80.089,40.406,12.90,2022-09-06,Carnegie,US
2.331,48.869,18.19,2022-08-17,Paris,FR
-88.297,42.228,7.84,2021-10-23,Crystal Lake,US
-88.077,44.476,24.01,2022-09-24,Green Bay,US
9.195,45.451,22.40,2022-08-13,Milan,IT
-89.997,35.142,25.02,2022-09-15,Memphis,US
-104.951,44.264,6.06,2021-10-17,Moorcroft,US
-0.197,51.499,10.66,2021-10-11,London,GB
2.308,48.867,10.86,2021-10-02,Paris,FR
-75.978,36.860,15.49,2021-10-28,Virginia Beach,US
-85.698,38.066,24.59,2022-07-31,Shepherdsville,US
-78.021,41.773,20.25,2022-07-31,Coudersport,US
2.324,48.824,17.99,2022-08-17,Paris,FR
-0.138,51.508,15.94,2022-08-06,London,GB
2.310,48.859,11.09,2021-10-26,Paris,FR
-122.331,37.957,16.81,2021-10-28,Springfield,US
-80.266,25.764,24.53,2021-10-17,Miami,US
2.626,39.564,18.13,2021-10-21,Clifton,US
2.301,48.869,6.83,2021-10-21,Paris,FR
-86.195,33.218,23.25,2022-09-03,Sylacauga,US
-91.217,46.085,14.01,2022-08-25,Hayward,US
-0.175,51.516,13.48,2022-09-02,Paddington,GB
2.311,48.870,10.58,2021-10-30,Paris,FR
-0.142,51.518,14.07,2022-09-02,London,GB
-0.176,51.493,15.94,2022-08-17,London,GB
2.327,48.876,9.83,2021-10-18,Paris,FR
2.333,48.866,18.20,2022-09-28,Paris,FR
-86.060,33.580,26.89,2022-08-17,Lincoln,US
2.307,48.869,16.88,2022-09-03,Paris,FR
-89.576,40.672,22.67,2022-09-18,East Peoria,US
-0.130,51.509,16.96,2022-08-24,London,GB
2.350,48.874,8.22,2021-10-12,Paris,FR
2.315,48.838,10.42,2021-10-02,Paris,FR
-0.132,51.510,13.85,2022-09-02,London,GB
2.314,48.887,10.25,2021-10-30,Paris,FR
-0.150,51.518,14.42,2022-09-22,London,GB
2.300,48.887,18.08,2022-08-17,Paris,FR
-80.697,37.073,20.74,2022-09-25,Dublin,US
-0.193,51.513,8.44,2021-10-09,London,GB
-0.283,51.527,14.12,2022-09-22,London,GB
-0.143,51.522,8.28,2021-10-09,London,GB
-0.158,51.499,13.87,2022-09-19,London,GB
-0.102,51.506,14.21,2022-09-22,London,GB
4.821,52.379,18.12,2022-08-03,Amsterdam,NL
-75.114,41.845,10.83,2021-10-11,Long Eddy,US
-0.183,51.519,15.19,2022-08-06,London,GB
-117.672,34.089,27.73,2022-08-02,Upland,US
2.384,48.852,6.64,2021-10-22,Paris,FR
-83.667,41.588,13.42,2021-10-22,Maumee,US
4.873,52.365,17.92,2022-08-03,Amsterdam,NL
-97.850,28.794,27.11,2021-10-14,Kenedy,US
2.309,48.860,7.45,2021-10-22,Paris,FR
-0.229,51.424,15.73,2022-07-31,London,GB
-97.393,27.797,24.76,2022-09-10,Corpus Christi,US
-0.197,51.510,8.90,2021-10-09,London,GB
-91.607,41.701,18.51,2022-08-24,Coralville,US
2.287,48.875,17.82,2022-08-17,Paris,FR
9.196,45.480,17.75,2022-09-11,Milan,IT
-90.407,38.575,23.14,2022-09-16,Saint Louis,US
9.213,45.480,22.41,2022-08-13,Milan,IT
-73.939,42.764,19.45,2022-09-22,Schenectady,US
-0.184,51.511,13.88,2022-09-02,London,GB
-0.119,51.511,10.63,2022-09-18,London,GB
-122.358,40.578,29.05,2022-08-04,Redding,US
-0.062,51.516,12.41,2021-10-15,London,GB
2.333,48.855,17.65,2022-08-13,Paris,FR
-89.997,35.142,23.81,2022-09-02,Memphis,US
-0.150,51.512,15.44,2022-08-06,London,GB
-100.424,45.537,11.28,2022-09-14,Mobridge,US
6.558,51.296,6.00,2021-10-22,Terre Haute,US
-80.697,37.073,15.00,2021-10-27,Dublin,US
-0.160,51.516,15.94,2022-08-06,London,GB
-88.967,42.274,22.77,2022-09-25,Rockford,US
-0.007,51.481,14.92,2022-08-05,London,GB
2.283,48.869,8.07,2021-10-12,Paris,FR
9.154,45.461,10.84,2021-10-23,Milan,IT
-0.183,51.513,17.42,2022-08-24,London,GB
-70.643,44.966,12.91,2022-08-28,Rangeley,US
-0.122,51.514,13.76,2022-09-02,London,GB
2.333,48.866,6.78,2021-10-22,Paris,FR
2.360,48.902,10.86,2021-10-30,Paris,FR
2.366,48.867,6.80,2021-10-21,Paris,FR
4.894,52.371,14.83,2022-08-30,Amsterdam,NL
-94.806,35.451,26.65,2022-09-22,Sallisaw,US
-96.612,33.509,24.38,2021-10-03,Howe,US
4.942,52.310,15.61,2022-09-27,Amsterdam Zuidoost,NL
11.298,43.802,24.56,2022-08-18,Ames,US
10.196,43.957,13.20,2022-09-16,Lake Elmo,US
-0.155,51.510,14.35,2022-09-22,London,GB
2.337,48.867,7.26,2021-10-21,Paris,FR
-71.076,42.295,9.60,2021-10-28,Boston,US
9.189,45.465,13.93,2022-09-19,Milan,IT
9.199,45.484,11.97,2021-10-05,Milan,IT
-110.909,32.224,31.42,2022-08-30,Tucson,US
-86.469,34.667,20.78,2022-09-28,Huntsville,US
2.284,48.876,10.56,2021-10-30,Paris,FR
2.283,48.869,18.35,2022-08-17,Paris,FR
4.897,52.366,13.37,2021-10-01,Amsterdam,NL
2.304,48.862,18.36,2022-09-28,Paris,FR
2.326,48.847,8.32,2021-10-08,Paris,FR
-83.969,36.014,22.87,2022-09-27,Knoxville,US
-122.401,37.792,13.03,2022-08-23,San Francisco,US
2.344,48.872,16.75,2022-09-03,Paris,FR
-87.618,44.558,6.17,2021-10-21,Casco,US
9.201,45.490,21.95,2022-08-13,Milan,IT
2.357,48.825,18.43,2022-09-28,Paris,FR
2.339,48.850,18.94,2022-08-14,Paris,FR
-84.732,45.876,15.57,2022-09-17,Saint Ignace,US
9.204,45.479,12.61,2021-10-15,Milan,IT
9.148,45.492,14.35,2022-09-19,Milan,IT
-96.670,34.786,26.05,2022-08-16,Ada,US
-0.135,51.518,10.06,2022-09-18,London,GB
2.374,48.852,18.33,2022-08-17,Paris,FR
-105.674,33.352,17.08,2021-10-10,Ruidoso,US
-84.108,37.145,17.26,2022-09-09,London,US
2.366,48.848,6.94,2021-10-22,Paris,FR
9.072,45.427,16.82,2022-08-10,Washington,US
-0.128,51.518,15.55,2022-08-06,London,GB
9.158,45.487,10.39,2021-10-23,Milan,IT
2.328,48.872,17.58,2022-09-28,Paris,FR
2.349,48.848,6.87,2021-10-22,Paris,FR
-91.528,31.616,27.48,2022-08-23,Ferriday,US
2.304,48.868,8.16,2021-10-12,Paris,FR
15.060,37.523,18.92,2021-10-19,San Jose,US
2.352,48.864,6.84,2021-10-22,Paris,FR
